"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"86","Western Pennsylvania","411476-G01","417672","CLUNE","RMPO","2021 COAL RUN RD","INDIANA","CLUNE","PA","15727-9998","Active","Owned","1358460","X17690","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","7/1/1977","676","7,362"," 0/1"
"87","Philadelphia Metropolitan","411508-G01","411508","COATESVILLE","MAIN OFFICE","230 E CHESTNUT ST","CHESTER","COATESVILLE","PA","19320-9998","Active","Owned","1358506","X17703","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","14,691","41,736"," 1/3"
"88","Western Pennsylvania","411512-G01","411512","COBURN","MAIN OFFICE","124 B ALY","CENTRE","COBURN","PA","16832-9998","Active","Owned","1358526","X17705","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","3/1/2000","960","0",""
"89","Philadelphia Metropolitan","411552-G02","411552","COLLEGEVILLE","MAIN OFFICE","52 W 3RD AVE","MONTGOMERY","COLLEGEVILLE","PA","19426-9998","Active","Owned","1358679","X17729","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1997","16,481","144,296"," 1/9"
"90","Central Pennsylvania","411564-G01","411564","COLUMBIA","MAIN OFFICE","53 N 4TH ST","LANCASTER","COLUMBIA","PA","17512-9998","Active","Owned","1358776","X17741","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","6,455","17,460"," 3/8"
"91","Western Pennsylvania","411612-G01","411612","CONNELLSVILLE","MAIN OFFICE","115 N ARCH ST","FAYETTE","CONNELLSVILLE","PA","15425-9998","Active","Owned","1358943","X17764","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1913","10,000","13,966"," 5/7"
"92","Philadelphia Metropolitan","411624-G04","411624","CONSHOHOCKEN","CONSOLIDATED ANNEX","101 INDUSTRIAL WAY","MONTGOMERY","CONSHOHOCKEN","PA","19428-1052","Active","Owned","1358960","1023","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1999","13,029","130,680"," 0/1"
"93","Philadelphia Metropolitan","411624-G01","411624","CONSHOHOCKEN","RETAIL UNIT","425 FAYETTE ST","MONTGOMERY","CONSHOHOCKEN","PA","19428-9998","Active","Owned","1358961","X17769","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1941","9,475","25,856"," 3/8"
"94","Central Pennsylvania","411644-G01","411644","COOPERSBURG","MAIN OFFICE","400 E STATION AVE","LEHIGH","COOPERSBURG","PA","18036-9998","Active","Owned","1359181","X17780","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","2/1/1982","5,777","69,922"," 0/1"
"95","Western Pennsylvania","411660-G02","411660","CORAOPOLIS","MAIN OFFICE","1140 THORN RUN RD","ALLEGHENY","CORAOPOLIS","PA","15108-9998","Active","Owned","1359233","X17785","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1981","16,541","83,115"," 1/5"
"96","Western Pennsylvania","411676-G01","411676","CORRY","MAIN OFFICE","101 S CENTER ST","ERIE","CORRY","PA","16407-1900","Active","Owned","1359320","X17795","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1915","11,797","21,800"," 5/9"
"97","Central Pennsylvania","411692-G01","411692","COUDERSPORT","MAIN OFFICE","301 N MAIN ST","POTTER","COUDERSPORT","PA","16915-9998","Active","Owned","1359398","X17799","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","5,833","21,600"," 2/7"
"98","Central Pennsylvania","411712-G01","411712","COVINGTON","MAIN OFFICE","2220 N WILLIAMSON RD","TIOGA","COVINGTON","PA","16917-9998","Active","Owned","1359464","X17809","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","6/1/1985","1,190","23,087"," 0/1"
"99","Western Pennsylvania","411768-G02","411768","CRESSON","MAIN OFFICE","832 KEYSTONE AVE","CAMBRIA","CRESSON","PA","16630-9998","Active","Owned","1359805","X17837","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","11/1/1999","5,391","129,504"," 0/1"
"100","Central Pennsylvania","411792-G02","411792","CROSS FORK","MAIN OFFICE","11 MAIN ST","POTTER","CROSS FORK","PA","17729-9998","Active","Owned","1359886","X17844","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","10/1/1996","1,000","18,992"," 0/1"
"101","Western Pennsylvania","411836-G01","411836","CURRYVILLE","MAIN OFFICE MODULAR","1590 CURRYVILLE RD","BLAIR","CURRYVILLE","PA","16631-9998","Active","Owned","1360060","X17867","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1999","1,040","0",""
"102","Western Pennsylvania","411844-G01","411844","CURWENSVILLE","MAIN OFFICE","525 STATE ST","CLEARFIELD","CURWENSVILLE","PA","16833-9998","Active","Owned","1360069","X17871","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","6/1/1938","6,416","17,640"," 3/8"
"103","Central Pennsylvania","411868-G01","411868","DALLAS","MAIN OFFICE","495 MEMORIAL HWY","LUZERNE","DALLAS","PA","18612-9998","Active","Owned","1360203","X17879","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","6,324","70,820"," 0/1"
"104","Central Pennsylvania","411900-G01","411900","DANVILLE","MAIN OFFICE","200 MILL ST","MONTOUR","DANVILLE","PA","17821-9998","Active","Owned","1360287","X17889","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1939","9,687","10,500"," 8/9"
"105","Philadelphia Metropolitan","411904-G01","411904","DARBY","MAIN OFFICE","801 MAIN ST","DELAWARE","DARBY","PA","19023-9998","Active","Owned","1360298","X17891","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1935","8,056","25,570"," 1/3"
"106","Central Pennsylvania","411968-G02","411968","DELANO","MAIN OFFICE MODULAR","150 HAZLE ST","SCHUYLKILL","DELANO","PA","18220-9800","Active","Owned","1360576","X17919","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","6/1/1998","1,000","0",""
"107","Western Pennsylvania","412052-G03","412052","DISTANT","MAIN OFFICE","3273 STATE ROUTE 28 AND 66","ARMSTRONG","DISTANT","PA","16223-9800","Active","Owned","1360936","X17961","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","No Land","USPS","No","9/1/1998","915","0",""
"108","Western Pennsylvania","412072-G01","412072","DONORA","MAIN OFFICE","599 MELDON AVE","WASHINGTON","DONORA","PA","15033-9998","Active","Owned","1361034","X17973","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1929","7,464","11,300"," 2/3"
"109","Central Pennsylvania","412084-G01","412084","DOUGLASSVILLE","MAIN POST OFICE","197 OLD SWEDE RD","BERKS","DOUGLASSVILLE","PA","19518-9998","Active","Owned","1361087","X17983","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","6/1/2000","5,071","87,250"," 0/1"
"110","Philadelphia Metropolitan","412092-G01","412092","DOWNINGTOWN","MAIN OFFICE","470 BOOT RD","CHESTER","DOWNINGTOWN","PA","19335-9998","Active","Owned","1361129","X17988","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1994","15,404","242,500"," 0/1"
"111","Philadelphia Metropolitan","412104-G02","412104","DOYLESTOWN","MAIN OFFICE","8 ATKINSON DR","BUCKS","DOYLESTOWN","PA","18901-9998","Active","Owned","1361269","X18000","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1985","19,173","97,836"," 1/5"
"112","Philadelphia Metropolitan","412116-G01","412116","DREXEL HILL","MAIN OFFICE","698 BURMONT RD","DELAWARE","DREXEL HILL","PA","19026-9998","Active","Owned","1361311","X18005","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1939","10,130","13,591"," 3/4"
"113","Western Pennsylvania","412120-G01","412120","DRIFTING","MAIN OFFICE","5433 KYLERTOWN DRIFTING HWY","CLEARFIELD","DRIFTING","PA","16834-9998","Active","Owned","1361315","X18009","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","1/1/1998","960","0",""
"114","Western Pennsylvania","412128-G01","412128","DRIFTWOOD","MAIN OFFICE","7298 3RD ST","CAMERON","DRIFTWOOD","PA","15832-9800","Active","Owned","1361317","X18011","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","8/1/1987","928","24,000"," 0/1"
"115","Central Pennsylvania","412164-G01","412164","DUNCANNON","MAIN OFFICE","203 N MARKET ST","PERRY","DUNCANNON","PA","17020-9998","Active","Owned","1361439","X18032","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","5,300","22,500"," 2/9"
"116","Western Pennsylvania","412168-G01","412168","DUNCANSVILLE","MAIN OFFICE","146 DEVILLE DR","BLAIR","DUNCANSVILLE","PA","16635-9998","Active","Owned","1361441","X18033","Post Office","Administrative Post Office (APO)","Lease Purchase","Lease Purchase","USPS","No","10/1/1992","4,144","41,469"," 0/1"
"117","Western Pennsylvania","412188-G01","412188","DUQUESNE","MAIN OFFICE","11 S 1ST ST","ALLEGHENY","DUQUESNE","PA","15110-9998","Active","Owned","1361504","X18044","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1937","8,633","13,248"," 2/3"
"118","Western Pennsylvania","412232-G01","412232","EAST BRADY","MAIN OFFICE","422 KELLYS WAY","CLARION","EAST BRADY","PA","16028-9800","Active","Owned","1361669","X18100","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","4/1/1967","2,062","7,500"," 2/7"
"119","Western Pennsylvania","412276-G01","412276","EAST PITTSBURGH","MAIN OFFICE","701 LINDEN AVE","ALLEGHENY","EAST PITTSBURGH","PA","15112-9998","Active","Owned","1361813","X18132","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","10/1/1918","8,410","12,070"," 5/7"
"120","Central Pennsylvania","412300-G01","412300","EAST TEXAS","MAIN OFFICE","5637 E TEXAS RD","LEHIGH","EAST TEXAS","PA","18046-9900","Active","Owned","1361874","X18141","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","8/1/1962","1,628","10,255"," 1/6"
"121","Central Pennsylvania","412308-G01","412308","EAST WATERFORD","MAIN OFFICE","9393 ROUTE 75 S","JUNIATA","EAST WATERFORD","PA","17021-9800","Active","Owned","1361888","X18144","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","6/1/1985","1,190","23,522"," 0/1"
"122","Central Pennsylvania","412268-G01","412268","EASTON","MAIN OFFICE","201 FERRY ST BLDG 1","NORTHAMPTON","EASTON","PA","18042-9998","Active","Owned","1361927","X18149","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1912","37,279","60,000"," 5/8"
"123","Central Pennsylvania","412268-G03","412268","EASTON","PALMER BRANCH","650 S GREENWOOD AVE","NORTHAMPTON","EASTON","PA","18045-9998","Active","Owned","1436559","X1A371","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1988","22,668","218,448"," 1/9"
"124","Western Pennsylvania","412316-G01","412316","EBENSBURG","MAIN OFFICE","121 N CENTER ST","CAMBRIA","EBENSBURG","PA","15931-9998","Active","Owned","1361997","X18155","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","6/1/1935","3,938","12,600"," 1/3"
"125","Western Pennsylvania","412340-G01","412340","EDINBORO","MAIN OFFICE","300 WATERFORD ST","ERIE","EDINBORO","PA","16412-2300","Active","Owned","1362084","X18176","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","10/1/1999","5,071","89,821"," 0/1"
"126","Central Pennsylvania","412412-G01","412412","ELIZABETHTOWN","MAIN OFFICE","137 S MARKET ST","LANCASTER","ELIZABETHTOWN","PA","17022-9998","Active","Owned","1362288","X18206","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1939","7,588","25,294"," 2/7"
"127","Central Pennsylvania","412416-G02","412416","ELIZABETHVILLE","MAIN OFFICE","40 N COLLIER ST","DAUPHIN","ELIZABETHVILLE","PA","17023-9998","Active","Owned","1362293","X18207","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","12/8/2005","2,180","43,559"," 0/1"
"128","Philadelphia Metropolitan","412414-GA8","412414","ELKINS PARK","MAIN OFFICE","1800 ASHBOURNE RD","MONTGOMERY","ELKINS PARK","PA","19027-9998","Active","Owned","1362338","X1C419","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","1/1/2001","17,301","243,936"," 0/1"
"129","Western Pennsylvania","412440-G01","412440","ELLSWORTH","MAIN OFFICE","1002 ALMOND RD","WASHINGTON","ELLSWORTH","PA","15331-1001","Active","Owned","1362420","X18223","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","10/1/1967","1,664","10,605"," 1/6"
"130","Western Pennsylvania","412444-G01","412444","ELLWOOD CITY","MAIN OFFICE","320 7TH ST","LAWRENCE","ELLWOOD CITY","PA","16117-8500","Active","Owned","1362422","X18224","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1934","8,300","30,800"," 2/7"
"131","Central Pennsylvania","412504-G02","412504","EMMAUS","MAIN OFFICE","105 N 5TH STREET","MONTGOMERY","EMMAUS","PA","18049-9998","Active","Owned","1362563","X18245","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","","0","0",""
"132","Western Pennsylvania","412508-G01","412508","EMPORIUM","MAIN OFFICE","11 W 4TH ST","CAMERON","EMPORIUM","PA","15834-1293","Active","Owned","1362589","X18246","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1935","6,352","11,850"," 5/9"
"133","Central Pennsylvania","412524-G02","412524","ENOLA","MAIN OFFICE","514 MAGARO RD","CUMBERLAND","ENOLA","PA","17025-9998","Active","Owned","1362644","X18254","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","11/1/2000","5,000","50,000"," 0/1"
"134","Central Pennsylvania","412536-G01","412536","EPHRATA","MAIN OFFICE","129 E MAIN ST","LANCASTER","EPHRATA","PA","17522-9998","Active","Owned","1362673","X18259","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","15,839","26,924"," 3/5"
"135","Western Pennsylvania","412544-G06","412544","ERIE","P&DC","2108 E 38TH ST","ERIE","ERIE","PA","16515-9987","Active","Owned","1436442","X18265","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1981","147,649","637,278"," 2/9"
"136","Western Pennsylvania","412544-G06","412544","ERIE","P&DC","2108 E 38TH ST","ERIE","ERIE","PA","16515-9987","Active","Owned","1441237","X18264","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1981","147,649","637,278"," 2/9"
"137","Western Pennsylvania","412544-G06","412544","ERIE","P&DC","2108 E 38TH ST","ERIE","ERIE","PA","16515-9987","Active","Owned","1474016","17752","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1981","147,649","637,278"," 2/9"
"138","Western Pennsylvania","412544-G03","412551","ERIE","PRESQUE ISLE BRANCH","2711 LEGION RD","ERIE","ERIE","PA","16506-3100","Active","Owned","1436584","X1A637","Post Office","Branch","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1997","42,277","242,873"," 1/6"
"139","Western Pennsylvania","412545-G01","412545","ERIE","VMF","2108 E 38TH ST","ERIE","ERIE","PA","16515-9721","Active","Owned","1436826","X1C681","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1981","13,392","169,884"," 0/1"
"140","Western Pennsylvania","412592-G01","412592","EVERETT","MAIN OFFICE","17 E MAIN ST","BEDFORD","EVERETT","PA","15537-9998","Active","Owned","1362864","X18283","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","6/1/1938","5,130","10,000"," 1/2"
"141","Philadelphia Metropolitan","412608-G02","412608","EXTON","MAIN OFFICE","430 EXTON SQUARE PKWY","CHESTER","EXTON","PA","19341-9998","Active","Owned","1362922","X18298","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1999","17,662","125,550"," 1/7"
"142","Central Pennsylvania","412620-G02","412620","FACTORYVILLE","MAIN OFFICE","102 COLLEGE AVE","WYOMING","FACTORYVILLE","PA","18419-9998","Active","Owned","1362932","X18301","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1966","1,904","5,755"," 1/3"
"143","Western Pennsylvania","412624-G03","412624","FAIRBANK","MAIN OFFICE","650 FAIRBANK HERBERT RD","FAYETTE","FAIRBANK","PA","15435-1001","Active","Owned","1362949","X18306","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","2/1/2000","1,040","0",""
"144","Central Pennsylvania","412636-G02","412636","FAIRFIELD","MAIN OFFICE","6 CARROLLS TRACT RD","ADAMS","FAIRFIELD","PA","17320-9800","Active","Owned","1362992","X18309","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","5/1/2006","4,280","71,595"," 0/1"
"145","Western Pennsylvania","412640-G01","412640","FAIRHOPE","MAIN OFFICE","1172 FAIRHOPE RD","SOMERSET","FAIRHOPE","PA","15538-9998","Active","Owned","1363004","X18315","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","3/1/1976","1,600","87,500"," 0/1"
"146","Western Pennsylvania","412668-G01","412668","FALLS CREEK","MAIN OFFICE","65 MAIN ST","JEFFERSON","FALLS CREEK","PA","15840-9800","Active","Owned","1363093","X18344","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","6/1/1966","3,190","37,500"," 0/1"
"147","Western Pennsylvania","412696-G01","412696","FARRELL","MAIN OFFICE","700 SPEARMAN AVE","MERCER","FARRELL","PA","16121-9998","Active","Owned","1363201","X18354","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","7,500","23,400"," 1/3"
"148","Central Pennsylvania","412760-G03","412760","FLEETWOOD","MAIN OFFICE","9 LENHART RD","BERKS","FLEETWOOD","PA","19522-9998","Active","Owned","1363501","X18411","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","6/1/2000","6,463","95,988"," 0/1"
"149","Western Pennsylvania","412764-G02","412764","FLEMING","MAIN OFFICE","241 MAIN ST","CENTRE","FLEMING","PA","16835-9998","Active","Owned","1363508","X18412","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","2/1/2000","960","10,000"," 0/1"
"150","Western Pennsylvania","412820-G01","412820","FORD CITY","MAIN OFFICE","824 4TH AVE","ARMSTRONG","FORD CITY","PA","16226-1177","Active","Owned","1363644","X18435","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","2/1/1939","6,496","14,000"," 4/9"
"151","Western Pennsylvania","412884-G01","412884","FRANKLIN","MAIN OFFICE","1202 ELK ST","VENANGO","FRANKLIN","PA","16323-8800","Active","Owned","1364014","X18491","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1926","8,232","26,765"," 2/7"
"152","Central Pennsylvania","412896-G01","412896","FREDERICKSBURG","MAIN OFFICE","3024 S PINE GROVE ST","LEBANON","FREDERICKSBURG","PA","17026-9998","Active","Owned","1364071","X18503","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","4/1/1987","2,002","16,770"," 1/8"
"153","Central Pennsylvania","412916-G01","412916","FREELAND","MAIN OFFICE","701 MAIN ST","LUZERNE","FREELAND","PA","18224-9998","Active","Owned","1364109","X18509","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1937","7,127","14,976"," 1/2"
"154","Western Pennsylvania","412940-G01","412940","FRIEDENS","MAIN OFFICE","2247 STOYSTOWN RD","SOMERSET","FRIEDENS","PA","15541-9998","Active","Owned","1364173","X18514","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","1/1/1962","1,008","7,638"," 1/8"
"155","Western Pennsylvania","412956-G03","412956","FRYBURG","MAIN OFFICE","5383 OLD FRYBURG RD","CLARION","FRYBURG","PA","16326-9800","Active","Owned","1364234","X18527","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","2/1/1999","960","0",""
"156","Central Pennsylvania","412968-G02","412968","GAINES","MAIN OFFICE","1977 ROUTE 6","TIOGA","GAINES","PA","16921-9998","Active","Owned","1364306","X18540","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","12/1/1989","1,104","17,816"," 0/1"
"157","Central Pennsylvania","412972-G01","412972","GALETON","MAIN OFFICE","28 BRIDGE ST","POTTER","GALETON","PA","16922-9998","Active","Owned","1364341","X18541","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1967","4,254","32,000"," 1/8"
"158","Central Pennsylvania","413064-G02","413064","GETTYSBURG","MAIN OFFICE","115 BUFORD AVE","ADAMS","GETTYSBURG","PA","17325-9998","Active","Owned","1364708","X18588","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1988","11,065","113,256"," 0/1"
"159","Western Pennsylvania","413080-G01","413080","GIBSONIA","MAIN OFFICE","4098 GIBSONIA RD","ALLEGHENY","GIBSONIA","PA","15044-9998","Active","Owned","1364738","X18592","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1986","7,734","45,455"," 1/6"
"160","Central Pennsylvania","413096-G02","413096","GILBERTSVILLE","MAIN OFFICE","1516 SWAMP PIKE","MONTGOMERY","GILBERTSVILLE","PA","19525-9998","Active","Owned","1364766","X18596","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","6/1/1992","4,200","113,925"," 0/1"
"161","Western Pennsylvania","413112-G01","413112","GIRARD","MAIN OFFICE","113 MAIN ST E","ERIE","GIRARD","PA","16417-1700","Active","Owned","1364814","X18601","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1941","7,196","17,248"," 3/7"
"162","Philadelphia Metropolitan","413176-G01","413176","GLENOLDEN","MAIN OFFICE","109 S MACDADE BLVD STE 1","DELAWARE","GLENOLDEN","PA","19036-9998","Active","Owned","1364983","X18634","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1984","7,700","44,003"," 1/6"
"163","Western Pennsylvania","413192-G01","413192","GLENSHAW","MAIN OFFICE","1541 BUTLER PLANK RD","ALLEGHENY","GLENSHAW","PA","15116-9998","Active","Owned","1364990","X18635","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1976","7,408","126,500"," 0/1"
"164","Philadelphia Metropolitan","413196-G01","413196","GLENSIDE","MAIN OFFICE","262 S EASTON RD","MONTGOMERY","GLENSIDE","PA","19038-9998","Active","Owned","1364991","X18636","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","4/1/1962","9,337","25,070"," 3/8"
"165","Central Pennsylvania","413232-G02","413232","GOULDSBORO","MAIN OFFICE","546 MAIN ST","WAYNE","GOULDSBORO","PA","18424-9998","Active","Owned","1365221","X18662","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","6/1/1962","1,200","7,920"," 1/7"
"166","Central Pennsylvania","413268-G02","413268","GRANVILLE SUMMIT","MAIN OFFICE BLDG","543 HIGH BRIDGE RD","BRADFORD","GRANVILLE SUMMIT","PA","16926-9363","Active","Owned","1365426","X18678","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1996","1,000","0",""
"167","Central Pennsylvania","413316-G01","413316","GREENCASTLE","MAIN OFFICE","2 N WASHINGTON ST","FRANKLIN","GREENCASTLE","PA","17225-9998","Active","Owned","1365574","X18710","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","12/1/1959","4,366","18,696"," 2/9"
"168","Western Pennsylvania","413344-G03","413344","GREENSBURG","MAIN OFFICE","238 S PENNSYLVANIA AVE","WESTMORELAND","GREENSBURG","PA","15601-9998","Active","Owned","1365627","X18719","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","4/1/1995","29,277","82,960"," 1/3"
"169","Western Pennsylvania","413344-G03","413344","GREENSBURG","MAIN OFFICE","238 S PENNSYLVANIA AVE","WESTMORELAND","GREENSBURG","PA","15601-9998","Active","Owned","1473877","17727","Post Office","Service Hub Facility (SHF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","4/1/1995","29,277","82,960"," 1/3"
